pollster,date,age,MOE,n,mode,IVR,rolling,numeric_date,loess_weight,party,pct,actual_pct,error
Nanos Research,2019-10-11,9,2.8,1200,telephone (rolling),FALSE,TRUE,18180,1.9920476822239894,Green,0.09,0.0655,0.024499999999999994
Nanos Research,2019-10-10,10,2.8,1200,telephone (rolling),FALSE,TRUE,18179,1.9920476822239894,Green,0.08900000000000001,0.0655,0.023500000000000007
Campaign Research,2019-10-09,11,1.54,4037,online,FALSE,FALSE,18178,8.058229640253803,Green,0.1,0.0655,0.0345
DART/Maru,2019-10-09,11,3.1,1510,online,FALSE,FALSE,18178,5.679618342470649,Green,0.07,0.0655,0.004500000000000004
EKOS,2019-10-09,11,2.3,1904,telephone/IVR,TRUE,FALSE,18178,2.19793491131929,Green,0.068,0.0655,0.0025000000000000022
Mainstreet Research,2019-10-09,11,2,2274,IVR (rolling),TRUE,TRUE,18178,0.7856742013183862,Green,0.094,0.0655,0.028499999999999998
Nanos Research,2019-10-09,11,2.8,1200,telephone (rolling),FALSE,TRUE,18178,1.9920476822239894,Green,0.08800000000000001,0.0655,0.022500000000000006
Abacus Data,2019-10-08,12,1.9,3000,online,FALSE,FALSE,18177,7.2547625011001164,Green,0.09,0.0655,0.024499999999999994
Angus Reid,2019-10-08,12,1.8,3031,online,FALSE,FALSE,18177,7.453559924999299,Green,0.09,0.0655,0.024499999999999994
Mainstreet Research,2019-10-08,12,2.04,2309,IVR (rolling),TRUE,TRUE,18177,0.7779333800155609,Green,0.098,0.0655,0.0325
Nanos Research,2019-10-08,12,2.8,1200,telephone (rolling),FALSE,TRUE,18177,1.9920476822239894,Green,0.08199999999999999,0.0655,0.016499999999999987
Forum Research,2019-10-07,13,3,1013,IVR,TRUE,FALSE,18176,1.9245008972987525,Green,0.12,0.0655,0.05449999999999999
Mainstreet Research,2019-10-07,13,2,2445,IVR (rolling),TRUE,TRUE,18176,0.7856742013183862,Green,0.10300000000000001,0.0655,0.037500000000000006
Nanos Research,2019-10-07,13,2.8,1200,telephone (rolling),FALSE,TRUE,18176,1.9920476822239894,Green,0.091,0.0655,0.025499999999999995
Mainstreet Research,2019-10-06,14,2.11,2108,IVR (rolling),TRUE,TRUE,18175,0.764920434246127,Green,0.10099999999999999,0.0655,0.03549999999999999
Nanos Research,2019-10-06,14,2.8,1200,telephone (rolling),FALSE,TRUE,18175,1.9920476822239894,Green,0.098,0.0655,0.0325
Innovative Research,2019-10-05,15,1.3284685688840927,2394,online,FALSE,FALSE,18174,8.676096187970918,Green,0.1,0.0655,0.0345
Ipsos,2019-10-05,15,2.9,1502,online,FALSE,FALSE,18174,5.872202195147035,Green,0.07,0.0655,0.004500000000000004
Leger,2019-10-05,15,2.11,2150,online,FALSE,FALSE,18174,6.884283908215143,Green,0.11,0.0655,0.0445
Mainstreet Research,2019-10-05,15,2.13,2108,IVR (rolling),TRUE,FALSE,18174,2.2839623660917723,Green,0.09699999999999999,0.0655,0.031499999999999986
Nanos Research,2019-10-05,15,2.8,1200,telephone (rolling),FALSE,TRUE,18174,1.9920476822239894,Green,0.096,0.0655,0.0305
EKOS,2019-10-04,16,2.2,1947,telephone/IVR,TRUE,FALSE,18173,2.2473328748774737,Green,0.128,0.0655,0.0625
Nanos Research,2019-10-04,16,2.8,1200,telephone (rolling),FALSE,TRUE,18173,1.9920476822239894,Green,0.08,0.0655,0.014499999999999999
Abacus Data,2019-10-03,17,2,1556,online,FALSE,FALSE,18172,7.0710678118654755,Green,0.08,0.0655,0.014499999999999999
Nanos Research,2019-10-03,17,2.8,1200,telephone (rolling),FALSE,TRUE,18172,1.9920476822239894,Green,0.07400000000000001,0.0655,0.008500000000000008
Innovative Research,2019-10-02,18,1.2207783679411908,2835,online,FALSE,FALSE,18171,9.050687865732513,Green,0.1,0.0655,0.0345
Mainstreet Research,2019-10-02,18,2.07,2207,IVR (rolling),TRUE,TRUE,18171,0.7722756076187954,Green,0.091,0.0655,0.025499999999999995
Nanos Research,2019-10-02,18,2.8,1200,telephone (rolling),FALSE,TRUE,18171,1.9920476822239894,Green,0.08199999999999999,0.0655,0.016499999999999987
Campaign Research,2019-10-01,19,1.4,4755,online,FALSE,FALSE,18170,8.451542547285166,Green,0.11,0.0655,0.0445
Mainstreet Research,2019-10-01,19,2.07,2234,IVR (rolling),TRUE,TRUE,18170,0.7722756076187954,Green,0.09,0.0655,0.024499999999999994
Nanos Research,2019-10-01,19,2.8,1200,telephone (rolling),FALSE,TRUE,18170,1.9920476822239894,Green,0.099,0.0655,0.0335
Forum Research,2019-09-30,20,3,1853,IVR,TRUE,FALSE,18169,1.9245008972987525,Green,0.12,0.0655,0.05449999999999999
Mainstreet Research,2019-09-30,20,2.06,2259,IVR (rolling),TRUE,TRUE,18169,0.7741477936573529,Green,0.1,0.0655,0.0345
Nanos Research,2019-09-30,20,2.8,1200,telephone (rolling),FALSE,TRUE,18169,1.9920476822239894,Green,0.102,0.0655,0.03649999999999999
Mainstreet Research,2019-09-29,21,2.1,2183,IVR (rolling),TRUE,TRUE,18168,0.7667395103803937,Green,0.1,0.0655,0.0345
Nanos Research,2019-09-29,21,2.8,1200,telephone (rolling),FALSE,TRUE,18168,1.9920476822239894,Green,0.111,0.0655,0.0455
Angus Reid,2019-09-28,22,3,1522,online,FALSE,FALSE,18167,5.773502691896257,Green,0.08,0.0655,0.014499999999999999
Ipsos,2019-09-28,22,2.9,1489,online,FALSE,FALSE,18167,5.872202195147035,Green,0.07,0.0655,0.004500000000000004
Mainstreet Research,2019-09-28,22,2.12,2140,IVR (rolling),TRUE,TRUE,18167,0.7631142441593834,Green,0.105,0.0655,0.03949999999999999
Nanos Research,2019-09-28,22,2.8,1200,telephone (rolling),FALSE,TRUE,18167,1.9920476822239894,Green,0.126,0.0655,0.0605
Leger,2019-09-27,23,2.48,1558,online,FALSE,FALSE,18166,6.350006350009525,Green,0.11,0.0655,0.0445
Mainstreet Research,2019-09-27,23,2.06,2270,IVR (rolling),TRUE,TRUE,18166,0.7741477936573529,Green,0.10099999999999999,0.0655,0.03549999999999999
Nanos Research,2019-09-27,23,2.8,1200,telephone (rolling),FALSE,TRUE,18166,1.9920476822239894,Green,0.126,0.0655,0.0605
Nanos Research,2019-09-26,24,2.8,1200,telephone (rolling),FALSE,TRUE,18165,1.9920476822239894,Green,0.132,0.0655,0.0665
Mainstreet Research,2019-09-25,25,1.98,2436,IVR (rolling),TRUE,TRUE,18164,0.7896322827985571,Green,0.09699999999999999,0.0655,0.031499999999999986
Nanos Research,2019-09-25,25,2.8,1200,telephone (rolling),FALSE,TRUE,18164,1.9920476822239894,Green,0.105,0.0655,0.03949999999999999
Research Co.,2019-09-25,25,3.1,1000,online,FALSE,FALSE,18164,5.679618342470649,Green,0.09,0.0655,0.024499999999999994
Abacus Data,2019-09-24,26,2.3,1975,online,FALSE,FALSE,18163,6.593804733957869,Green,0.1,0.0655,0.0345
Mainstreet Research,2019-09-24,26,2.1,2425,IVR (rolling),TRUE,TRUE,18163,0.7667395103803937,Green,0.092,0.0655,0.026499999999999996
Nanos Research,2019-09-24,26,2.8,1200,telephone (rolling),FALSE,TRUE,18163,1.9920476822239894,Green,0.095,0.0655,0.0295
EKOS,2019-09-23,27,2.5,1492,telephone/IVR,TRUE,FALSE,18162,2.1081851067789192,Green,0.134,0.0655,0.0685
Mainstreet Research,2019-09-23,27,2.1,2389,IVR (rolling),TRUE,TRUE,18162,0.7667395103803937,Green,0.09300000000000001,0.0655,0.02750000000000001
Nanos Research,2019-09-23,27,2.8,1200,telephone (rolling),FALSE,TRUE,18162,1.9920476822239894,Green,0.08800000000000001,0.0655,0.022500000000000006
Mainstreet Research,2019-09-22,28,2.03,2333,IVR (rolling),TRUE,TRUE,18161,0.7798471181595515,Green,0.096,0.0655,0.0305
Nanos Research,2019-09-22,28,2.8,1200,telephone (rolling),FALSE,TRUE,18161,1.9920476822239894,Green,0.10099999999999999,0.0655,0.03549999999999999
Angus Reid,2019-09-21,29,2.5,1523,online,FALSE,FALSE,18160,6.324555320336758,Green,0.11,0.0655,0.0445
Ipsos,2019-09-21,29,2.9,1500,online,FALSE,FALSE,18160,5.872202195147035,Green,0.11,0.0655,0.0445
Leger,2019-09-21,29,2.11,2153,online,FALSE,FALSE,18160,6.884283908215143,Green,0.11,0.0655,0.0445
Mainstreet Research,2019-09-21,29,2.1,2168,IVR (rolling),TRUE,TRUE,18160,0.7667395103803937,Green,NA,0.0655,NA
Nanos Research,2019-09-21,29,2.8,1200,telephone (rolling),FALSE,TRUE,18160,1.9920476822239894,Green,0.106,0.0655,0.040499999999999994
Abacus Data,2019-09-20,30,2.3,1929,online,FALSE,FALSE,18159,6.593804733957869,Green,0.1,0.0655,0.0345
DART/Maru,2019-09-20,30,2.9,1520,online,FALSE,FALSE,18159,5.872202195147035,Green,0.08,0.0655,0.014499999999999999
Forum Research,2019-09-20,30,3,2449,IVR,TRUE,FALSE,18159,1.9245008972987525,Green,0.11,0.0655,0.0445
Innovative Research,2019-09-20,30,1.3547547955398527,2302,online,FALSE,FALSE,18159,8.59151299862304,Green,0.1,0.0655,0.0345
Mainstreet Research,2019-09-20,30,2.13,2124,IVR (rolling),TRUE,TRUE,18159,0.7613207886972574,Green,0.107,0.0655,0.041499999999999995
Nanos Research,2019-09-20,30,2.8,1200,telephone (rolling),FALSE,TRUE,18159,1.9920476822239894,Green,0.095,0.0655,0.0295
Innovative Research,2019-09-19,31,1.3010412496663328,2496,online,FALSE,FALSE,18158,8.767069854087044,Green,0.1,0.0655,0.0345
Mainstreet Research,2019-09-19,31,2.14,2087,IVR (rolling),TRUE,TRUE,18158,0.7595399189162924,Green,0.10400000000000001,0.0655,0.038500000000000006
Nanos Research,2019-09-19,31,2.8,1200,telephone (rolling),FALSE,TRUE,18158,1.9920476822239894,Green,0.09,0.0655,0.024499999999999994
Mainstreet Research,2019-09-18,32,2.14,2087,IVR (rolling),TRUE,TRUE,18157,0.7595399189162924,Green,0.098,0.0655,0.0325
Nanos Research,2019-09-18,32,2.8,1200,telephone (rolling),FALSE,TRUE,18157,1.9920476822239894,Green,0.09300000000000001,0.0655,0.02750000000000001
Mainstreet Research,2019-09-17,33,2.21,1935,IVR (rolling),TRUE,TRUE,18156,0.7474142155514583,Green,0.10099999999999999,0.0655,0.03549999999999999
Nanos Research,2019-09-17,33,2.8,1200,telephone (rolling),FALSE,TRUE,18156,1.9920476822239894,Green,0.077,0.0655,0.011499999999999996
EKOS,2019-09-16,34,2.8,1272,IVR,TRUE,FALSE,18155,1.9920476822239894,Green,0.10300000000000001,0.0655,0.037500000000000006
Nanos Research,2019-09-16,34,2.8,1200,telephone (rolling),FALSE,TRUE,18155,1.9920476822239894,Green,0.07,0.0655,0.004500000000000004
Mainstreet Research,2019-09-15,35,2.23,1935,IVR (rolling),TRUE,TRUE,18154,0.7440550335360278,Green,0.094,0.0655,0.028499999999999998
Nanos Research,2019-09-15,35,2.8,1200,telephone (rolling),FALSE,TRUE,18154,1.9920476822239894,Green,0.065,0.0655,-5.000000000000004e-4
Angus Reid,2019-09-14,36,2,2154,online,FALSE,FALSE,18153,7.0710678118654755,Green,0.09,0.0655,0.024499999999999994
Leger,2019-09-14,36,2.45,1598,online,FALSE,FALSE,18153,6.3887656499993986,Green,0.11,0.0655,0.0445
Mainstreet Research,2019-09-14,36,2.23,1935,IVR (rolling),TRUE,FALSE,18153,2.2321651006080834,Green,0.099,0.0655,0.0335
Nanos Research,2019-09-14,36,2.8,1200,telephone (rolling),FALSE,TRUE,18153,1.9920476822239894,Green,0.078,0.0655,0.012499999999999997
Nanos Research,2019-09-13,37,2.8,1200,telephone (rolling),FALSE,TRUE,18152,1.9920476822239894,Green,0.096,0.0655,0.0305
Nanos Research,2019-09-12,38,2.8,1200,telephone (rolling),FALSE,FALSE,18151,5.976143046671968,Green,0.095,0.0655,0.0295
DART/Maru,2019-09-11,39,2.9,1517,online,FALSE,FALSE,18150,5.872202195147035,Green,0.08,0.0655,0.014499999999999999
Ipsos,2019-09-11,39,2.2,2562,online/telephone,FALSE,FALSE,18150,6.741998624632421,Green,0.09,0.0655,0.024499999999999994
Forum Research,2019-09-10,40,3,1001,IVR,TRUE,FALSE,18149,1.9245008972987525,Green,0.11599999999999999,0.0655,0.05049999999999999
Innovative Research,2019-09-10,40,1.6139420305353236,1622,online,FALSE,FALSE,18149,7.87147343564132,Green,0.11,0.0655,0.0445
Abacus Data,2019-09-08,42,2.2,2000,online,FALSE,FALSE,18147,6.741998624632421,Green,0.1,0.0655,0.0345
Mainstreet Research,2019-09-07,43,2.26,1876,IVR,TRUE,FALSE,18146,2.2173003507924647,Green,0.10800000000000001,0.0655,0.04250000000000001
Leger,2019-09-06,44,2.49,1546,online,FALSE,FALSE,18145,6.337242505244779,Green,0.11,0.0655,0.0445
Nanos Research,2019-09-05,45,3.1,1000,telephone (rolling),FALSE,TRUE,18144,1.893206114156883,Green,0.11,0.0655,0.0445
Campaign Research,2019-09-04,46,2.14,2094,online,FALSE,FALSE,18143,6.835859270246631,Green,0.12,0.0655,0.05449999999999999
Innovative Research,2019-08-31,50,1.1426391501437738,3236,online,FALSE,FALSE,18139,9.355035716193102,Green,0.11,0.0655,0.0445
Nanos Research,2019-08-29,52,3.1,1000,telephone (rolling),FALSE,TRUE,18137,1.893206114156883,Green,0.10300000000000001,0.0655,0.037500000000000006
Abacus Data,2019-08-27,54,1.5,4549,online,FALSE,FALSE,18135,8.16496580927726,Green,0.09,0.0655,0.024499999999999994
Leger,2019-08-26,55,2.14,2102,online,FALSE,FALSE,18134,6.835859270246631,Green,0.12,0.0655,0.05449999999999999
Angus Reid,2019-08-24,57,2.5,1534,online,FALSE,FALSE,18132,6.324555320336758,Green,0.09,0.0655,0.024499999999999994
EKOS,2019-08-23,58,3.3,902,IVR,TRUE,FALSE,18131,1.834939608543934,Green,0.10400000000000001,0.0655,0.038500000000000006
Nanos Research,2019-08-22,59,3.1,1000,telephone (rolling),FALSE,TRUE,18130,1.893206114156883,Green,0.0941,0.0655,0.0286
Abacus Data,2019-08-17,64,2.2,2152,online,FALSE,FALSE,18125,6.741998624632421,Green,0.1,0.0655,0.0345
DART/Maru,2019-08-17,64,2.9,1512,online,FALSE,FALSE,18125,5.872202195147035,Green,0.07,0.0655,0.004500000000000004
Ipsos,2019-08-17,64,3.5,1001,online,FALSE,FALSE,18125,5.3452248382484875,Green,0.09,0.0655,0.024499999999999994
EKOS,2019-08-16,65,2.9,1182,IVR,TRUE,FALSE,18124,1.9574007317156783,Green,0.11199999999999999,0.0655,0.046499999999999986
Leger,2019-08-16,65,2.5,1535,online,FALSE,FALSE,18124,6.324555320336758,Green,0.13,0.0655,0.0645
Nanos Research,2019-08-15,66,3.1,1000,telephone (rolling),FALSE,TRUE,18123,1.893206114156883,Green,0.1,0.0655,0.0345
Campaign Research,2019-08-12,69,2,2365,online,FALSE,FALSE,18120,7.0710678118654755,Green,0.12,0.0655,0.05449999999999999
Nanos Research,2019-08-08,73,3.1,1000,telephone (rolling),FALSE,TRUE,18116,1.893206114156883,Green,0.098,0.0655,0.0325
Abacus Data,2019-08-04,77,2.7,1422,online,FALSE,FALSE,18112,6.085806194501846,Green,0.1,0.0655,0.0345
Nanos Research,2019-08-01,80,3.1,1000,telephone (rolling),FALSE,TRUE,18109,1.893206114156883,Green,0.09300000000000001,0.0655,0.02750000000000001
Mainstreet Research,2019-07-30,82,1.97,2463,IVR,TRUE,FALSE,18107,2.374901666263655,Green,0.111,0.0655,0.0455
Forum Research,2019-07-27,85,3,1733,IVR,TRUE,FALSE,18104,1.9245008972987525,Green,0.12,0.0655,0.05449999999999999
Innovative Research,2019-07-26,86,1.5303652303810362,1804,online,FALSE,FALSE,18103,8.083556068501098,Green,0.1,0.0655,0.0345
Leger,2019-07-20,92,2.5,1536,online,FALSE,FALSE,18097,6.324555320336758,Green,0.12,0.0655,0.05449999999999999
EKOS,2019-07-19,93,2.9,1115,IVR,TRUE,FALSE,18096,1.9574007317156783,Green,0.129,0.0655,0.0635
Nanos Research,2019-07-18,94,3.1,1000,telephone (rolling),FALSE,TRUE,18095,1.893206114156883,Green,0.09,0.0655,0.024499999999999994
Research Co.,2019-07-16,96,3.1,1000,online,FALSE,FALSE,18093,5.679618342470649,Green,0.1,0.0655,0.0345
Abacus Data,2019-07-15,97,2.6,1500,online,FALSE,FALSE,18092,6.201736729460422,Green,0.11,0.0655,0.0445
Ipsos,2019-07-13,99,3.5,1000,online,FALSE,FALSE,18090,5.3452248382484875,Green,0.07,0.0655,0.004500000000000004
EKOS,2019-07-12,100,2.9,1186,IVR,TRUE,FALSE,18089,1.9574007317156783,Green,0.125,0.0655,0.0595
Campaign Research,2019-07-11,101,2.3,1896,online,FALSE,FALSE,18088,6.593804733957869,Green,0.14,0.0655,0.07450000000000001
Nanos Research,2019-07-11,101,3.1,1000,telephone (rolling),FALSE,TRUE,18088,1.893206114156883,Green,0.083,0.0655,0.0175
Angus Reid,2019-07-10,102,2,2361,online,FALSE,FALSE,18087,7.0710678118654755,Green,0.1,0.0655,0.0345
Nanos Research,2019-07-04,108,3.1,1000,telephone (rolling),FALSE,TRUE,18081,1.893206114156883,Green,0.08800000000000001,0.0655,0.022500000000000006
Innovative Research,2019-07-03,109,1.2961174627082135,2515,online,FALSE,FALSE,18080,8.783706565828778,Green,0.11,0.0655,0.0445
EKOS,2019-07-02,110,3.2,948,IVR,TRUE,FALSE,18079,1.863389981249825,Green,0.149,0.0655,0.08349999999999999
Mainstreet Research,2019-07-01,111,1.9,2651,IVR,TRUE,FALSE,18078,2.418254167033372,Green,0.10300000000000001,0.0655,0.037500000000000006
Abacus Data,2019-06-30,112,1.8,3092,online,FALSE,FALSE,18077,7.453559924999299,Green,0.11,0.0655,0.0445
Nanos Research,2019-06-27,115,3.1,1000,telephone (rolling),FALSE,TRUE,18074,1.893206114156883,Green,0.098,0.0655,0.0325
DART/Maru,2019-06-26,116,2.9,1512,online,FALSE,FALSE,18073,5.872202195147035,Green,0.07,0.0655,0.004500000000000004
EKOS,2019-06-23,119,1.8810970105630063,1194,IVR,TRUE,FALSE,18070,2.430374213609525,Green,0.126,0.0655,0.0605
Forum Research,2019-06-22,120,3,1539,IVR,TRUE,FALSE,18069,1.9245008972987525,Green,0.12,0.0655,0.05449999999999999
Nanos Research,2019-06-20,122,3.1,1000,telephone (rolling),FALSE,TRUE,18067,1.893206114156883,Green,0.102,0.0655,0.03649999999999999
Nanos Research,2019-06-13,129,3.1,1000,telephone (rolling),FALSE,TRUE,18060,1.893206114156883,Green,0.114,0.0655,0.0485
EKOS,2019-06-11,131,2,2491,IVR,TRUE,FALSE,18058,2.3570226039551585,Green,0.132,0.0655,0.0665
Leger,2019-06-07,135,2.5,1528,online,FALSE,FALSE,18054,6.324555320336758,Green,0.11,0.0655,0.0445
Nanos Research,2019-06-06,136,3.1,1000,telephone (rolling),FALSE,TRUE,18053,1.893206114156883,Green,0.113,0.0655,0.0475
Campaign Research,2019-06-05,137,1.9,2735,online,FALSE,FALSE,18052,7.2547625011001164,Green,0.12,0.0655,0.05449999999999999
Ipsos,2019-06-05,137,3.5,1003,online,FALSE,FALSE,18052,5.3452248382484875,Green,0.06,0.0655,-0.005500000000000005
Angus Reid,2019-06-02,140,2,4698,online,FALSE,FALSE,18049,7.0710678118654755,Green,0.12,0.0655,0.05449999999999999
Forum Research,2019-06-01,141,3,1633,IVR,TRUE,FALSE,18048,1.9245008972987525,Green,0.13,0.0655,0.0645
Nanos Research,2019-05-30,143,3.1,1000,telephone (rolling),FALSE,TRUE,18046,1.893206114156883,Green,0.115,0.0655,0.0495
Abacus Data,2019-05-28,145,2.6,1500,online,FALSE,FALSE,18044,6.201736729460422,Green,0.12,0.0655,0.05449999999999999
Innovative Research,2019-05-25,148,1.5806712450288418,1691,online,FALSE,FALSE,18041,7.953883462706385,Green,0.13,0.0655,0.0645
Nanos Research,2019-05-23,150,3.1,1000,telephone (rolling),FALSE,TRUE,18039,1.893206114156883,Green,0.115,0.0655,0.0495
Nanos Research,2019-05-16,157,3.1,1000,telephone (rolling),FALSE,TRUE,18032,1.893206114156883,Green,0.111,0.0655,0.0455
Nanos Research,2019-05-09,164,3.1,1000,telephone (rolling),FALSE,TRUE,18025,1.893206114156883,Green,0.113,0.0655,0.0475
Nanos Research,2019-05-02,171,3.1,1000,telephone (rolling),FALSE,TRUE,18018,1.893206114156883,Green,0.09699999999999999,0.0655,0.031499999999999986
Campaign Research,2019-04-30,173,2.6,1471,online,FALSE,FALSE,18016,6.201736729460422,Green,0.1,0.0655,0.0345
Abacus Data,2019-04-28,175,1.5,4015,online,FALSE,FALSE,18014,8.16496580927726,Green,0.09,0.0655,0.024499999999999994
Angus Reid,2019-04-28,175,2.5,1525,online,FALSE,FALSE,18014,6.324555320336758,Green,0.11,0.0655,0.0445
Nanos Research,2019-04-25,178,3.1,1000,telephone (rolling),FALSE,TRUE,18011,1.893206114156883,Green,0.09,0.0655,0.024499999999999994
Forum Research,2019-04-23,180,3,1595,IVR,TRUE,FALSE,18009,1.9245008972987525,Green,0.09,0.0655,0.024499999999999994
Ipsos,2019-04-23,180,3.5,1000,online,FALSE,FALSE,18009,5.3452248382484875,Green,NA,0.0655,NA
Leger,2019-04-19,184,2.5,1522,online,FALSE,FALSE,18005,6.324555320336758,Green,0.11,0.0655,0.0445
Nanos Research,2019-04-17,186,3.1,1000,telephone (rolling),FALSE,TRUE,18003,1.893206114156883,Green,0.084,0.0655,0.018500000000000003
Nanos Research,2019-04-11,192,3.1,1000,telephone (rolling),FALSE,TRUE,17997,1.893206114156883,Green,0.08800000000000001,0.0655,0.022500000000000006
Campaign Research,2019-04-05,198,2.2,2035,online,FALSE,FALSE,17991,6.741998624632421,Green,0.1,0.0655,0.0345
Forum Research,2019-04-05,198,3,1634,IVR,TRUE,FALSE,17991,1.9245008972987525,Green,0.09,0.0655,0.024499999999999994
Innovative Research,2019-04-05,198,1.2930363550315669,2527,online,FALSE,FALSE,17991,8.7941654530566,Green,0.1,0.0655,0.0345
Nanos Research,2019-04-04,199,3.1,1000,telephone (rolling),FALSE,TRUE,17990,1.893206114156883,Green,0.095,0.0655,0.0295
Nanos Research,2019-03-28,206,3.1,1000,telephone (rolling),FALSE,TRUE,17983,1.893206114156883,Green,0.081,0.0655,0.0155
Ipsos,2019-03-25,209,3.5,1002,online,FALSE,FALSE,17980,5.3452248382484875,Green,NA,0.0655,NA
Mainstreet Research,2019-03-24,210,1.06,8501,IVR,TRUE,FALSE,17979,3.237619541190881,Green,0.079,0.0655,0.013499999999999998
Angus Reid,2019-03-23,211,2,5807,online,FALSE,FALSE,17978,7.0710678118654755,Green,0.08,0.0655,0.014499999999999999
Nanos Research,2019-03-21,213,3.1,1000,telephone (rolling),FALSE,TRUE,17976,1.893206114156883,Green,0.083,0.0655,0.0175
Forum Research,2019-03-19,215,3,1490,IVR,TRUE,FALSE,17974,1.9245008972987525,Green,0.06,0.0655,-0.005500000000000005
Leger,2019-03-17,217,2.51,1513,online,FALSE,FALSE,17972,6.311944030978031,Green,0.1,0.0655,0.0345
Nanos Research,2019-03-14,220,3.1,1000,telephone (rolling),FALSE,TRUE,17969,1.893206114156883,Green,0.077,0.0655,0.011499999999999996
Campaign Research,2019-03-09,225,2.5,1893,online,FALSE,FALSE,17964,6.324555320336758,Green,0.1,0.0655,0.0345
Abacus Data,2019-03-08,226,3.3,900,online (rolling),FALSE,TRUE,17963,1.834939608543934,Green,0.11,0.0655,0.0445
Nanos Research,2019-03-07,227,3.1,1000,telephone (rolling),FALSE,TRUE,17962,1.893206114156883,Green,0.083,0.0655,0.0175
Abacus Data,2019-03-05,229,3.3,900,online (rolling),FALSE,TRUE,17960,1.834939608543934,Green,0.1,0.0655,0.0345
Abacus Data,2019-03-02,232,2.6,1500,online,FALSE,FALSE,17957,6.201736729460422,Green,0.09,0.0655,0.024499999999999994
Ipsos,2019-03-02,232,3.5,1000,online,FALSE,FALSE,17957,5.3452248382484875,Green,0.04,0.0655,-0.025500000000000002
Nanos Research,2019-02-28,234,3.1,1000,telephone (rolling),FALSE,TRUE,17955,1.893206114156883,Green,0.091,0.0655,0.025499999999999995
