pollster,median_date,mode,n,LV,region,party,pct
Abacus Data,2018-08-20,online,1500,FALSE,Quebec,People's,
Abacus Data,2018-08-25,online,1000,FALSE,Quebec,People's,0.01
Campaign Research,2018-09-14,online,1486,FALSE,Quebec,People's,
Abacus Data,2018-09-19,online,2000,FALSE,Quebec,People's,0.01
DART/Maru,2018-09-19,online,5769,FALSE,Quebec,People's,0.02
Pollara,2018-09-20,online,1002,FALSE,Quebec,People's,0.03
Innovative Research,2018-10-01,online,2410,FALSE,Quebec,People's,0.04
Ipsos,2018-10-09,online,2001,FALSE,Quebec,People's,0.01
Forum Research,2018-10-10,IVR,1226,FALSE,Quebec,People's,0.01
Mainstreet Research,2018-11-07,IVR,7961,FALSE,Quebec,People's,0.031
Campaign Research,2018-11-09,online,2512,FALSE,Quebec,People's,0.03
Abacus Data,2018-11-13,online,2490,FALSE,Quebec,People's,0.03
Leger,2018-11-20,online,1521,FALSE,Quebec,People's,0.03
Forum Research,2018-11-29,IVR,1541,FALSE,Quebec,People's,0.01
Ipsos,2018-12-12,online,2001,FALSE,Quebec,People's,0.02
Campaign Research,2018-12-13,online,1494,FALSE,Quebec,People's,0.03
Abacus Data,2018-12-18,online,2000,FALSE,Quebec,People's,0.04
Mainstreet Research,2019-01-15,IVR,7941,FALSE,Quebec,People's,0.05
Innovative Research,2019-01-20,telephone,2451,FALSE,Quebec,People's,0.04
Abacus Data,2019-02-02,online,2500,FALSE,Quebec,People's,0.04
Campaign Research,2019-02-09,online,1590,FALSE,Quebec,People's,0.03
Abacus Data,2019-02-10,online,2500,FALSE,Quebec,People's,0.04
Ipsos,2019-02-18,online,1002,FALSE,Quebec,People's,0.03
Leger,2019-02-19,online,1529,FALSE,Quebec,People's,0.05
Angus Reid,2019-02-23,online,1009,FALSE,Quebec,People's,0.05
Abacus Data,2019-02-24,online,2374,FALSE,Quebec,People's,0.05
Forum Research,2019-02-28,IVR,1301,FALSE,Quebec,People's,0.03
Abacus Data,2019-03-02,online,1500,FALSE,Quebec,People's,0.05
Ipsos,2019-03-03,online,1000,FALSE,Quebec,People's,0.01
Innovative Research,2019-03-03,online,2122,FALSE,Quebec,People's,0.04
Campaign Research,2019-03-09,online,1893,FALSE,Quebec,People's,0.03
Angus Reid,2019-03-18,online,5807,FALSE,Quebec,People's,0.03
Leger,2019-03-20,online,1513,FALSE,Quebec,People's,0.06
Forum Research,2019-03-20,IVR,1490,FALSE,Quebec,People's,0.02
Mainstreet Research,2019-03-22,IVR,8501,FALSE,Quebec,People's,0.043
Ipsos,2019-03-26,online,1002,FALSE,Quebec,People's,0
Campaign Research,2019-04-05,online,2035,FALSE,Quebec,People's,0.03
Forum Research,2019-04-05,IVR,1634,FALSE,Quebec,People's,0.04
Innovative Research,2019-04-07,online,2527,FALSE,Quebec,People's,0.04
Leger,2019-04-20,online,1522,FALSE,Quebec,People's,0.04
Ipsos,2019-04-24,online,1000,FALSE,Quebec,People's,0.03
Forum Research,2019-04-24,IVR,1595,FALSE,Quebec,People's,0.02
Abacus Data,2019-04-27,online,4015,FALSE,Quebec,People's,0.04
Angus Reid,2019-04-28,online,1525,FALSE,Quebec,People's,0.0243
Campaign Research,2019-05-01,online,1471,FALSE,Quebec,People's,0.03
Abacus Data,2019-05-29,online,1500,FALSE,Quebec,People's,0.01
Innovative Research,2019-05-29,online,1691,FALSE,Quebec,People's,0.03
Angus Reid,2019-06-01,online,4698,FALSE,Quebec,People's,0.03
Forum Research,2019-06-01,IVR,1633,FALSE,Quebec,People's,0.04
Campaign Research,2019-06-05,online,2735,FALSE,Quebec,People's,0.02
Ipsos,2019-06-06,online,1003,FALSE,Quebec,People's,0.04
Leger,2019-06-09,online,1528,FALSE,Quebec,People's,0.03
Forum Research,2019-06-12,IVR,1471,FALSE,Quebec,People's,0.04
EKOS,2019-06-15,IVR,2491,FALSE,Quebec,People's,0.02
Forum Research,2019-06-22,IVR,1539,FALSE,Quebec,People's,0.04
Innovative Research,2019-06-22,telephone,3055,FALSE,Quebec,People's,
DART/Maru,2019-06-26,online,1512,FALSE,Quebec,People's,0.02
EKOS,2019-06-28,IVR,1194,FALSE,Quebec,People's,0.035
Abacus Data,2019-06-30,online,3092,FALSE,Quebec,People's,0.04
Mainstreet Research,2019-06-30,telephone,2651,FALSE,Quebec,People's,0.038
Innovative Research,2019-07-03,online,2515,FALSE,Quebec,People's,0.04
EKOS,2019-07-08,IVR,425,FALSE,Quebec,People's,0.066
Angus Reid,2019-07-09,online,2361,FALSE,Quebec,People's,0.03
Campaign Research,2019-07-10,online,1896,FALSE,Quebec,People's,0.05
Corbett Communications,2019-07-10,online,3848,FALSE,Quebec,People's,
Ipsos,2019-07-14,online,1000,FALSE,Quebec,People's,0.02
Abacus Data,2019-07-15,online,1500,FALSE,Quebec,People's,0.04
Research Co.,2019-07-16,online,1000,FALSE,Quebec,People's,0.02
EKOS,2019-07-17,IVR,1000,FALSE,Quebec,People's,
Nanos Research,2019-07-19,telephone,1000,FALSE,Quebec,People's,0.01
Leger,2019-07-21,online,1536,FALSE,Quebec,People's,0.04
Forum Research,2019-07-23,IVR,4234,FALSE,Quebec,People's,0.04
Innovative Research,2019-07-24,telephone,3050,FALSE,Quebec,People's,
EKOS,2019-07-25,online,1000,FALSE,Quebec,People's,
Forum Research,2019-07-27,IVR,1733,FALSE,Quebec,People's,0.03
Innovative Research,2019-07-29,online,1804,FALSE,Quebec,People's,0.05
Mainstreet Research,2019-07-31,IVR,2463,FALSE,Quebec,People's,0.044
Abacus Data,2019-08-04,online,1422,FALSE,Quebec,People's,0.02
EKOS,2019-08-07,online,1000,FALSE,Quebec,People's,
Campaign Research,2019-08-11,online,2365,FALSE,Quebec,People's,0.02
Narrative Research,2019-08-11,telephone,15843,FALSE,Quebec,People's,
Corbett Communications,2019-08-12,online,2750,FALSE,Quebec,People's,
Ipsos,2019-08-17,online,1001,FALSE,Quebec,People's,0.01
DART/Maru,2019-08-17,online,1342,FALSE,Quebec,People's,0
Leger,2019-08-18,online,1535,FALSE,Quebec,People's,0.04
Abacus Data,2019-08-19,online,2152,FALSE,Quebec,People's,0.03
EKOS,2019-08-19,online,750,FALSE,Quebec,People's,
EKOS,2019-08-21,online,1067,FALSE,Quebec,People's,0.017
Angus Reid,2019-08-24,online,1534,FALSE,Quebec,People's,0.04
Abacus Data,2019-08-26,online,4549,FALSE,Quebec,People's,0.03
EKOS,2019-08-27,online,1086,FALSE,Quebec,People's,
Leger,2019-08-28,online,2102,FALSE,Quebec,People's,0.11
EKOS,2019-08-28,online,902,FALSE,Quebec,People's,0.018
Innovative Research,2019-09-02,online,1894,FALSE,Quebec,People's,0.04
Campaign Research,2019-09-04,online,2094,FALSE,Quebec,People's,0.04
EKOS,2019-09-04,online,2393,FALSE,Quebec,People's,
Mainstreet Research,2019-09-07,telephone,1876,FALSE,Quebec,People's,0.041
Leger,2019-09-08,online,1546,FALSE,Quebec,People's,0.05
Abacus Data,2019-09-08,online,2000,FALSE,Quebec,People's,0.02
Insights West,2019-09-08,online,6952,FALSE,Quebec,People's,
Forum Research,2019-09-11,IVR,1001,FALSE,Quebec,People's,0.054
DART/Maru,2019-09-11,online,1517,FALSE,Quebec,People's,0.02
Innovative Research,2019-09-13,online,1622,FALSE,Quebec,People's,0.05
Mainstreet Research,2019-09-14,IVR,1900,FALSE,Quebec,People's,
Leger,2019-09-15,online,1598,FALSE,Quebec,People's,0.03
Nanos Research,2019-09-15,online,2670,FALSE,Quebec,People's,0.026
Angus Reid,2019-09-17,online,1805,FALSE,Quebec,People's,
Campaign Research,2019-09-19,online,2575,FALSE,Quebec,People's,
Campaign Research,2019-09-19,telephone,2513,FALSE,Quebec,People's,
Abacus Data,2019-09-20,online,1929,FALSE,Quebec,People's,0.04
EKOS,2019-09-20,online,1152,FALSE,Quebec,People's,0.014
Forum Research,2019-09-20,IVR,2449,FALSE,Quebec,People's,0.03
Insights West,2019-09-21,online,6936,FALSE,Quebec,People's,
Angus Reid,2019-09-22,online,1523,FALSE,Quebec,People's,0.01
Leger,2019-09-22,online,2153,FALSE,Quebec,People's,0.03
Innovative Research,2019-09-23,online,2303,FALSE,Quebec,People's,0.06
Abacus Data,2019-09-25,online,1975,FALSE,Quebec,People's,0.01
Research Co.,2019-09-25,online,1000,FALSE,Quebec,People's,0.02
Nanos Research,2019-09-25,online,2827,FALSE,Quebec,People's,0.018
EKOS,2019-09-28,online,1492,FALSE,Quebec,People's,0.06
Angus Reid,2019-09-29,online,1522,FALSE,Quebec,People's,0.02
Mainstreet Research,2019-09-29,IVR,2360,FALSE,Quebec,People's,0.03
Leger,2019-09-29,online,1558,FALSE,Quebec,People's,0.02
Forum Research,2019-10-01,IVR,1853,FALSE,Quebec,People's,0.04
Campaign Research,2019-10-01,online,4755,FALSE,Quebec,People's,0.02
Abacus Data,2019-10-04,online,1556,FALSE,Quebec,People's,0.01
Mainstreet Research,2019-10-04,IVR,2338,FALSE,Quebec,People's,
Innovative Research,2019-10-05,online,2835,FALSE,Quebec,People's,0.02
Forum Research,2019-10-08,IVR,1013,FALSE,Quebec,People's,0.01
Leger,2019-10-08,online,2150,FALSE,Quebec,People's,0.03
Leger,2019-10-08,online,9317,FALSE,Quebec,People's,0.03
Lethbridge College,2019-10-08,online,9474,FALSE,Quebec,People's,
Innovative Research,2019-10-09,online,2394,FALSE,Quebec,People's,0.03
Angus Reid,2019-10-09,online,3031,FALSE,Quebec,People's,0.04
EKOS,2019-10-09,online,1947,FALSE,Quebec,People's,0.03
Campaign Research,2019-10-09,online,4037,FALSE,Quebec,People's,0.02
Abacus Data,2019-10-09,online,3000,FALSE,Quebec,People's,0.02
DART/Maru,2019-10-09,online,1310,FALSE,Quebec,People's,0.01
Nanos Research,2019-10-09,telephone,3705,FALSE,Quebec,People's,0.007
Forum Research,2019-10-11,IVR,4338,FALSE,Quebec,People's,0.02
EKOS,2019-10-13,online,1904,FALSE,Quebec,People's,0.04
Angus Reid,2019-10-14,online,2100,FALSE,Quebec,People's,0.03
Leger,2019-10-14,online,13013,FALSE,Quebec,People's,0.02
Forum Research,2019-10-16,IVR,1028,FALSE,Quebec,People's,0.02
DART/Maru,2019-10-16,online,1518,FALSE,Quebec,People's,0.05
EKOS,2019-10-16,online,1881,FALSE,Quebec,People's,0.04
Innovative Research,2019-10-16,online,3094,FALSE,Quebec,People's,0.02
Innovative Research,2019-10-16,online,1964,FALSE,Quebec,People's,0.04
Campaign Research,2019-10-17,online,1987,FALSE,Quebec,People's,0.03
Abacus Data,2019-10-18,online,2000,FALSE,Quebec,People's,0.04
Campaign Research,2019-10-18,online,5039,FALSE,Quebec,People's,0.03
Leger,2019-10-18,online,2117,FALSE,Quebec,People's,0.03
Research Co.,2019-10-19,online,957,FALSE,Quebec,People's,0.01
Mainstreet Research,2018-01-06,IVR,9830,FALSE,Prairie,Liberal,0.317
Campaign Research,2018-01-11,online,1887,FALSE,Prairie,Liberal,0.37
Forum Research,2018-01-24,IVR,1408,FALSE,Prairie,Liberal,0.36
Abacus Data,2018-01-28,online,1411,FALSE,Prairie,Liberal,0.21
Campaign Research,2018-02-10,online,2227,FALSE,Prairie,Liberal,0.35
Ipsos,2018-03-01,online,1001,FALSE,Prairie,Liberal,0.24
Forum Research,2018-03-01,IVR,941,FALSE,Prairie,Liberal,0.29
Abacus Data,2018-03-04,online,1411,FALSE,Prairie,Liberal,0.29
Angus Reid,2018-03-15,online,5423,FALSE,Prairie,Liberal,0.26
Ipsos,2018-03-23,online,1001,FALSE,Prairie,Liberal,0.28
Mainstreet Research,2018-04-18,IVR,9401,FALSE,Prairie,Liberal,0.323
Forum Research,2018-04-20,IVR,1585,FALSE,Prairie,Liberal,0.2
Ipsos,2018-04-30,online,1907,FALSE,Prairie,Liberal,0.3
Innovative Research,2018-05-02,telephone,1000,FALSE,Prairie,Liberal,0.23
Leger,2018-05-10,online,2103,FALSE,Prairie,Liberal,
Innovative Research,2018-05-14,online,2327,FALSE,Prairie,Liberal,0.24
Forum Research,2018-05-16,IVR,969,FALSE,Prairie,Liberal,0.21
Angus Reid,2018-06-14,online,1023,FALSE,Prairie,Liberal,0.27
Ipsos,2018-06-15,online,1001,FALSE,Prairie,Liberal,0.27
Campaign Research,2018-06-18,online,1579,FALSE,Prairie,Liberal,0.25
Ipsos,2018-06-29,online,1002,FALSE,Prairie,Liberal,0.26
Ipsos,2018-07-16,online,1000,FALSE,Prairie,Liberal,0.35
Mainstreet Research,2018-07-17,IVR,9384,FALSE,Prairie,Liberal,0.296
Abacus Data,2018-07-22,online,2000,FALSE,Prairie,Liberal,0.27
EKOS,2018-07-26,IVR,1302,FALSE,Prairie,Liberal,0.3
Forum Research,2018-08-12,IVR,1777,FALSE,Prairie,Liberal,0.3
Abacus Data,2018-08-20,online,1500,FALSE,Prairie,Liberal,0.3
Abacus Data,2018-08-25,online,1000,FALSE,Prairie,Liberal,0.23
Campaign Research,2018-09-14,online,1486,FALSE,Prairie,Liberal,0.41
Abacus Data,2018-09-19,online,2000,FALSE,Prairie,Liberal,0.28
DART/Maru,2018-09-19,online,5769,FALSE,Prairie,Liberal,0.26
Pollara,2018-09-20,online,1002,FALSE,Prairie,Liberal,0.33
Innovative Research,2018-10-01,online,2410,FALSE,Prairie,Liberal,0.38
Ipsos,2018-10-09,online,2001,FALSE,Prairie,Liberal,0.25
Forum Research,2018-10-10,IVR,1226,FALSE,Prairie,Liberal,0.35
Mainstreet Research,2018-11-07,IVR,7961,FALSE,Prairie,Liberal,0.294
Campaign Research,2018-11-09,online,2512,FALSE,Prairie,Liberal,0.34
Abacus Data,2018-11-13,online,2490,FALSE,Prairie,Liberal,0.23
Leger,2018-11-20,online,1521,FALSE,Prairie,Liberal,0.28
Forum Research,2018-11-29,IVR,1541,FALSE,Prairie,Liberal,0.17
Ipsos,2018-12-12,online,2001,FALSE,Prairie,Liberal,0.34
Campaign Research,2018-12-13,online,1494,FALSE,Prairie,Liberal,0.26
Abacus Data,2018-12-18,online,2000,FALSE,Prairie,Liberal,0.27
Mainstreet Research,2019-01-15,IVR,7941,FALSE,Prairie,Liberal,0.244
Innovative Research,2019-01-20,telephone,2451,FALSE,Prairie,Liberal,0.36
Abacus Data,2019-02-02,online,2500,FALSE,Prairie,Liberal,0.24
Campaign Research,2019-02-09,online,1590,FALSE,Prairie,Liberal,0.32
Abacus Data,2019-02-10,online,2500,FALSE,Prairie,Liberal,0.27
Ipsos,2019-02-18,online,1002,FALSE,Prairie,Liberal,0.3
Leger,2019-02-19,online,1529,FALSE,Prairie,Liberal,0.4
Angus Reid,2019-02-23,online,1009,FALSE,Prairie,Liberal,0.28
Abacus Data,2019-02-24,online,2374,FALSE,Prairie,Liberal,0.27
Forum Research,2019-02-28,IVR,1301,FALSE,Prairie,Liberal,0.17
Abacus Data,2019-03-02,online,1500,FALSE,Prairie,Liberal,0.27
Ipsos,2019-03-03,online,1000,FALSE,Prairie,Liberal,0.27
Innovative Research,2019-03-03,online,2122,FALSE,Prairie,Liberal,0.3
Campaign Research,2019-03-09,online,1893,FALSE,Prairie,Liberal,0.31
Angus Reid,2019-03-18,online,5807,FALSE,Prairie,Liberal,0.18
Leger,2019-03-20,online,1513,FALSE,Prairie,Liberal,0.18
Forum Research,2019-03-20,IVR,1490,FALSE,Prairie,Liberal,0.27
Mainstreet Research,2019-03-22,IVR,8501,FALSE,Prairie,Liberal,0.187
Ipsos,2019-03-26,online,1002,FALSE,Prairie,Liberal,0.29
Campaign Research,2019-04-05,online,2035,FALSE,Prairie,Liberal,0.29
Forum Research,2019-04-05,IVR,1634,FALSE,Prairie,Liberal,0.17
Innovative Research,2019-04-07,online,2527,FALSE,Prairie,Liberal,0.25
Leger,2019-04-20,online,1522,FALSE,Prairie,Liberal,0.22
Ipsos,2019-04-24,online,1000,FALSE,Prairie,Liberal,0.27
Forum Research,2019-04-24,IVR,1595,FALSE,Prairie,Liberal,0.26
Abacus Data,2019-04-27,online,4015,FALSE,Prairie,Liberal,0.24
Angus Reid,2019-04-28,online,1525,FALSE,Prairie,Liberal,0.14
Campaign Research,2019-05-01,online,1471,FALSE,Prairie,Liberal,0.28
Abacus Data,2019-05-29,online,1500,FALSE,Prairie,Liberal,0.24
Innovative Research,2019-05-29,online,1691,FALSE,Prairie,Liberal,0.2
Angus Reid,2019-06-01,online,4698,FALSE,Prairie,Liberal,0.14
Forum Research,2019-06-01,IVR,1633,FALSE,Prairie,Liberal,0.28
Campaign Research,2019-06-05,online,2735,FALSE,Prairie,Liberal,0.28
Ipsos,2019-06-06,online,1003,FALSE,Prairie,Liberal,0.32
Leger,2019-06-09,online,1528,FALSE,Prairie,Liberal,0.2
Forum Research,2019-06-12,IVR,1471,FALSE,Prairie,Liberal,
EKOS,2019-06-15,IVR,2491,FALSE,Prairie,Liberal,0.23
Forum Research,2019-06-22,IVR,1539,FALSE,Prairie,Liberal,0.18
Innovative Research,2019-06-22,telephone,3055,FALSE,Prairie,Liberal,
DART/Maru,2019-06-26,online,1512,FALSE,Prairie,Liberal,0.21
EKOS,2019-06-28,IVR,1194,FALSE,Prairie,Liberal,0.27
Abacus Data,2019-06-30,online,3092,FALSE,Prairie,Liberal,0.25
Mainstreet Research,2019-06-30,telephone,2651,FALSE,Prairie,Liberal,0.301
Innovative Research,2019-07-03,online,2515,FALSE,Prairie,Liberal,0.28
EKOS,2019-07-08,IVR,425,FALSE,Prairie,Liberal,0.277
Angus Reid,2019-07-09,online,2361,FALSE,Prairie,Liberal,0.22
Campaign Research,2019-07-10,online,1896,FALSE,Prairie,Liberal,0.23
Corbett Communications,2019-07-10,online,3848,FALSE,Prairie,Liberal,
Ipsos,2019-07-14,online,1000,FALSE,Prairie,Liberal,0.31
Abacus Data,2019-07-15,online,1500,FALSE,Prairie,Liberal,0.2
Research Co.,2019-07-16,online,1000,FALSE,Prairie,Liberal,0.23
EKOS,2019-07-17,IVR,1000,FALSE,Prairie,Liberal,
Nanos Research,2019-07-19,telephone,1000,FALSE,Prairie,Liberal,
Leger,2019-07-21,online,1536,FALSE,Prairie,Liberal,0.25
Forum Research,2019-07-23,IVR,4234,FALSE,Prairie,Liberal,
Innovative Research,2019-07-24,telephone,3050,FALSE,Prairie,Liberal,
EKOS,2019-07-25,online,1000,FALSE,Prairie,Liberal,
Forum Research,2019-07-27,IVR,1733,FALSE,Prairie,Liberal,0.25
Innovative Research,2019-07-29,online,1804,FALSE,Prairie,Liberal,0.31
Mainstreet Research,2019-07-31,IVR,2463,FALSE,Prairie,Liberal,0.199
Abacus Data,2019-08-04,online,1422,FALSE,Prairie,Liberal,0.25
EKOS,2019-08-07,online,1000,FALSE,Prairie,Liberal,
Campaign Research,2019-08-11,online,2365,FALSE,Prairie,Liberal,0.26
Narrative Research,2019-08-11,telephone,15843,FALSE,Prairie,Liberal,
Corbett Communications,2019-08-12,online,2750,FALSE,Prairie,Liberal,
Ipsos,2019-08-17,online,1001,FALSE,Prairie,Liberal,0.2
DART/Maru,2019-08-17,online,1342,FALSE,Prairie,Liberal,0.28
Leger,2019-08-18,online,1535,FALSE,Prairie,Liberal,0.19
Abacus Data,2019-08-19,online,2152,FALSE,Prairie,Liberal,0.26
EKOS,2019-08-19,online,750,FALSE,Prairie,Liberal,
EKOS,2019-08-21,online,1067,FALSE,Prairie,Liberal,0.185
Angus Reid,2019-08-24,online,1534,FALSE,Prairie,Liberal,0.19
Abacus Data,2019-08-26,online,4549,FALSE,Prairie,Liberal,0.22
EKOS,2019-08-27,online,1086,FALSE,Prairie,Liberal,
Leger,2019-08-28,online,2102,FALSE,Prairie,Liberal,0.2
EKOS,2019-08-28,online,902,FALSE,Prairie,Liberal,0.25
Innovative Research,2019-09-02,online,1894,FALSE,Prairie,Liberal,0.28
Campaign Research,2019-09-04,online,2094,FALSE,Prairie,Liberal,0.31
EKOS,2019-09-04,online,2393,FALSE,Prairie,Liberal,
Mainstreet Research,2019-09-07,telephone,1876,FALSE,Prairie,Liberal,0.244
Leger,2019-09-08,online,1546,FALSE,Prairie,Liberal,0.2
Abacus Data,2019-09-08,online,2000,FALSE,Prairie,Liberal,0.21
Insights West,2019-09-08,online,6952,FALSE,Prairie,Liberal,
Forum Research,2019-09-11,IVR,1001,FALSE,Prairie,Liberal,0.219
DART/Maru,2019-09-11,online,1517,FALSE,Prairie,Liberal,0.27
Innovative Research,2019-09-13,online,1622,FALSE,Prairie,Liberal,0.33
Mainstreet Research,2019-09-14,IVR,1900,FALSE,Prairie,Liberal,
Leger,2019-09-15,online,1598,FALSE,Prairie,Liberal,
Nanos Research,2019-09-15,online,2670,FALSE,Prairie,Liberal,
Angus Reid,2019-09-17,online,1805,FALSE,Prairie,Liberal,
Campaign Research,2019-09-19,online,2575,FALSE,Prairie,Liberal,
Campaign Research,2019-09-19,telephone,2513,FALSE,Prairie,Liberal,
Abacus Data,2019-09-20,online,1929,FALSE,Prairie,Liberal,0.24
EKOS,2019-09-20,online,1152,FALSE,Prairie,Liberal,0.23
Forum Research,2019-09-20,IVR,2449,FALSE,Prairie,Liberal,0.24
Insights West,2019-09-21,online,6936,FALSE,Prairie,Liberal,
Angus Reid,2019-09-22,online,1523,FALSE,Prairie,Liberal,0.22
Leger,2019-09-22,online,2153,FALSE,Prairie,Liberal,0.19
Innovative Research,2019-09-23,online,2303,FALSE,Prairie,Liberal,0.24
Abacus Data,2019-09-25,online,1975,FALSE,Prairie,Liberal,0.26
Research Co.,2019-09-25,online,1000,FALSE,Prairie,Liberal,0.31
Nanos Research,2019-09-25,online,2827,FALSE,Prairie,Liberal,
EKOS,2019-09-28,online,1492,FALSE,Prairie,Liberal,0.24
Angus Reid,2019-09-29,online,1522,FALSE,Prairie,Liberal,0.19
Mainstreet Research,2019-09-29,IVR,2360,FALSE,Prairie,Liberal,
Leger,2019-09-29,online,1558,FALSE,Prairie,Liberal,0.25
Forum Research,2019-10-01,IVR,1853,FALSE,Prairie,Liberal,0.25
Campaign Research,2019-10-01,online,4755,FALSE,Prairie,Liberal,0.27
Abacus Data,2019-10-04,online,1556,FALSE,Prairie,Liberal,0.26
Mainstreet Research,2019-10-04,IVR,2338,FALSE,Prairie,Liberal,
Innovative Research,2019-10-05,online,2835,FALSE,Prairie,Liberal,0.28
Forum Research,2019-10-08,IVR,1013,FALSE,Prairie,Liberal,
Leger,2019-10-08,online,2150,FALSE,Prairie,Liberal,0.19
Leger,2019-10-08,online,9317,FALSE,Prairie,Liberal,
Lethbridge College,2019-10-08,online,9474,FALSE,Prairie,Liberal,
Innovative Research,2019-10-09,online,2394,FALSE,Prairie,Liberal,0.25
Angus Reid,2019-10-09,online,3031,FALSE,Prairie,Liberal,0.23
EKOS,2019-10-09,online,1947,FALSE,Prairie,Liberal,0.27
Campaign Research,2019-10-09,online,4037,FALSE,Prairie,Liberal,0.24
Abacus Data,2019-10-09,online,3000,FALSE,Prairie,Liberal,0.13
DART/Maru,2019-10-09,online,1310,FALSE,Prairie,Liberal,0.2
Nanos Research,2019-10-09,telephone,3705,FALSE,Prairie,Liberal,
Forum Research,2019-10-11,IVR,4338,FALSE,Prairie,Liberal,
EKOS,2019-10-13,online,1904,FALSE,Prairie,Liberal,0.16
Angus Reid,2019-10-14,online,2100,FALSE,Prairie,Liberal,0.18
Leger,2019-10-14,online,13013,FALSE,Prairie,Liberal,
Forum Research,2019-10-16,IVR,1028,FALSE,Prairie,Liberal,0.29
DART/Maru,2019-10-16,online,1518,FALSE,Prairie,Liberal,0.2
EKOS,2019-10-16,online,1881,FALSE,Prairie,Liberal,0.25
Innovative Research,2019-10-16,online,3094,FALSE,Prairie,Liberal,0.25
Innovative Research,2019-10-16,online,1964,FALSE,Prairie,Liberal,0.22
Campaign Research,2019-10-17,online,1987,FALSE,Prairie,Liberal,0.22
Abacus Data,2019-10-18,online,2000,FALSE,Prairie,Liberal,0.22
Campaign Research,2019-10-18,online,5039,FALSE,Prairie,Liberal,0.21
Leger,2019-10-18,online,2117,FALSE,Prairie,Liberal,0.18
Research Co.,2019-10-19,online,957,FALSE,Prairie,Liberal,0.24
Mainstreet Research,2018-01-06,IVR,9830,FALSE,Prairie,Conservative,0.461
Campaign Research,2018-01-11,online,1887,FALSE,Prairie,Conservative,0.38
Forum Research,2018-01-24,IVR,1408,FALSE,Prairie,Conservative,0.51
Abacus Data,2018-01-28,online,1411,FALSE,Prairie,Conservative,0.45
Campaign Research,2018-02-10,online,2227,FALSE,Prairie,Conservative,0.37
Ipsos,2018-03-01,online,1001,FALSE,Prairie,Conservative,0.44
Forum Research,2018-03-01,IVR,941,FALSE,Prairie,Conservative,0.48
Abacus Data,2018-03-04,online,1411,FALSE,Prairie,Conservative,0.41
Angus Reid,2018-03-15,online,5423,FALSE,Prairie,Conservative,0.49
Ipsos,2018-03-23,online,1001,FALSE,Prairie,Conservative,0.52
Mainstreet Research,2018-04-18,IVR,9401,FALSE,Prairie,Conservative,0.484
Forum Research,2018-04-20,IVR,1585,FALSE,Prairie,Conservative,0.57
Ipsos,2018-04-30,online,1907,FALSE,Prairie,Conservative,0.35
Innovative Research,2018-05-02,telephone,1000,FALSE,Prairie,Conservative,0.57
Leger,2018-05-10,online,2103,FALSE,Prairie,Conservative,
Innovative Research,2018-05-14,online,2327,FALSE,Prairie,Conservative,0.49
Forum Research,2018-05-16,IVR,969,FALSE,Prairie,Conservative,0.53
Angus Reid,2018-06-14,online,1023,FALSE,Prairie,Conservative,0.44
Ipsos,2018-06-15,online,1001,FALSE,Prairie,Conservative,0.5
Campaign Research,2018-06-18,online,1579,FALSE,Prairie,Conservative,0.51
Ipsos,2018-06-29,online,1002,FALSE,Prairie,Conservative,0.5
Ipsos,2018-07-16,online,1000,FALSE,Prairie,Conservative,0.41
Mainstreet Research,2018-07-17,IVR,9384,FALSE,Prairie,Conservative,0.496
Abacus Data,2018-07-22,online,2000,FALSE,Prairie,Conservative,0.48
EKOS,2018-07-26,IVR,1302,FALSE,Prairie,Conservative,0.38
Forum Research,2018-08-12,IVR,1777,FALSE,Prairie,Conservative,0.5
Abacus Data,2018-08-20,online,1500,FALSE,Prairie,Conservative,0.4
Abacus Data,2018-08-25,online,1000,FALSE,Prairie,Conservative,0.41
Campaign Research,2018-09-14,online,1486,FALSE,Prairie,Conservative,0.44
Abacus Data,2018-09-19,online,2000,FALSE,Prairie,Conservative,0.46
DART/Maru,2018-09-19,online,5769,FALSE,Prairie,Conservative,0.5
Pollara,2018-09-20,online,1002,FALSE,Prairie,Conservative,0.46
